reviewID,employerID,userID,gender,birthYear,highestEducation,metroID,metroName,stateID,stateName,countryID,jobTitleID,JobTitle,GOC,GOCconfidence,MGOC,MGOCconfidence,reviewDateTime,isCurrentJobFlag,jobEndingYear,OverallRating,CareerOpps,CompensationBenefits,SeniorLeadership,Worklife,CultureValues,RecommendFriend,BusinessOutlook,CEO,employerName,stockTicker,employerTypeCode,numberEmployees,annualRevenue,industry,sector,pros,cons,feedback
16615472,11891,15555107,MALE,1970.0,,0,,0,,1,0,,,,,,2017-08-31 16:47:50.007,0,2013.0,4.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Freedom to do what you want,"no career growth, no help from management. They treat full time employees like contractors",
16756394,11891,61274714,,,,0,,0,,1,0,,,,,,2017-09-10 22:07:39.41,1,,4.0,4.0,4.0,4.0,4.0,4.0,YES,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Good culture. Good benefits and work/life balance.,I do not see any Cons.,Good Management.
16771458,11891,1896936,,,,0,,0,,1,0,,,,,,2017-09-11 15:44:58.827,0,2017.0,1.0,2.0,5.0,1.0,1.0,1.0,NO,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"If you are a young, single person very early in your career, you will get paid double what you would elsewhere and learn a lot from smart colleagues--just be sure to get out while it's your decision, and before you burn out, so you can take your knowledge and experience to a company with work/life balance.","Read the reviews on here. They are an accurate cross-section of experiences that show the reality of working at Netflix and how entirely it depends on your manager, or who gets fired or promoted and suddenly becomes your manager. You will have zero life outside of work, and even if you are someone who could never imagine being considered anything other than a top performer, let alone getting fired, recognize that you--yes, you--will very likely be let go abruptly within your first year--sometimes in a matter of weeks--with no opportunity to improve, at the sole discretion of your manager, who him/herself may or may not be competent or honest. Be sure that you can afford to live in whichever very expensive city you are relocating to with no income, and are willing to explain a firing in your next job search. Political backstabbing is the order of the day. The meeting culture is horrendous and symptomatic of an organization that is growing too rapidly and clutching desperately to a culture that doesn't scale. Ask anyone who has been at Netflix in a leadership or cross-functional position and they will tell you that they spend their entire day in meetings, and then spend all of their nights and weekends at home trying to actually get work done. And finally, if you do survive beyond the first year, don't expect pay progression. They will happily offer you more than whatever you are getting in your current position to bring you in, and then leave your pay stagnant for years if you were already ""over market.""","Recruiting away top talent and churning through them with no regard for them as human beings may have been a viable strategy when Netflix was a smaller company, but understand that many of the industries you need to recruit from are small and nearly tapped. Consider the employee experience. Word gets around."
16854398,11891,61101354,,,,0,,0,,1,0,,,,,,2017-09-15 23:10:39.047,0,2016.0,5.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Very interesting business and work.,I can't think of any.,
16949150,11891,61839882,MALE,,,234,Denver,2519,CO,1,36995,Production Assistant,production assistant,1.0,executive secretary,1.0,2017-09-21 11:00:13.49,0,2016.0,3.0,3.0,3.0,2.0,2.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Creative environment, good pay, room for promotion.",No one really cares as to what the quality of their product will be.,
17049045,11891,62057636,MALE,,,755,Salt Lake City,255,UT,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-09-27 10:01:05.323,0,2017.0,2.0,3.0,4.0,1.0,2.0,1.0,NO,Worse,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Good pay
Fairly flexible scheduling
Quick commute from SLC","Miserable experience
Frequent feedback sessions with management in order to pick employees apart
3 tardies allowed before termination",Cut back on feedback sessions
17111501,11891,62327779,MALE,,,755,Salt Lake City,255,UT,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-10-01 11:49:59.32,0,2017.0,1.0,1.0,5.0,1.0,1.0,2.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Good pay, benefits great, free lunch","They allow someone to be descriminated by supervisors.  As he tells me how black i sound, and customers over the phone dont deserve my black attitude.   I was actually fired because i had to flex my shift, which was allowed by this 3rd party company Netflix used for scheduling.  2 weeks prior, i flexed some hours and had to take an absense becuase i was unwell.  My supervisor told me i couldnt do that.  I said ok.....but really didnt get that.  If your sick, ur sick.  However another person o. Another team i know personally, did it all the time.  Crazy, there white!",Dont allow persons working for u to descriminate against black and other races.  Have more control over your people.
17223517,11891,29261314,,,,0,,0,,1,0,,,,,,2017-10-07 11:17:19.15,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"It’s difficult to list all the pros honestly but here’s a few:

- outstanding colleagues
- outstanding perks
- pay
- everyone is open and willing to share their work and knowledge
- great cross department and team collaboration 

I’ve been here for a while now and the honey moon stage still hasn’t worn off. I’d say a lot of the negative reviews are customer service related and they’re not a good indicator of our corporate environment.","There are no cons to working here. I realize it’s a per department and per org opinion but from my experiences, there have been no cons.",
17229972,11891,27115223,,,,0,,0,,1,0,,,,,,2017-10-08 02:46:23.833,1,,5.0,5.0,5.0,5.0,3.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Dynamic environment. Excellent/passionate colleagues. Strong company growth,May be too fast paced at times,
17239337,11891,25676317,MALE,1974.0,BACHELORS,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-10-08 20:13:37.627,1,,3.0,1.0,5.0,2.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Compensation, Work Environment, Progressive Culture","Heavy Group Think,  Politics, Cross-Group Collabroation Tough",Encourage Organizational Dissent
17342616,11891,62997732,FEMALE,1998.0,BACHELORS,755,Salt Lake City,255,UT,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2017-10-13 15:00:58.477,0,2017.0,1.0,1.0,2.0,1.0,1.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"pay, free Netflix, over time","Do not work here the pay is not worth it at all. The management does not care about their employees. There’s such a dark side to this company it’s ridiculous. Graduating out of training they fired 5 people for no reason. There were rumors about a sup harassing an employee and then the EMPLOYEE got fired for speaking up. They let me go without an exact reason saying I didn’t fit “the Netflix values” and that’s there reason for everything even when you did nothing wrong. The amount of people that got fired for the first THREE WEEKS I was there is unbelievable. You’ll always be on your toes working here, management sucks and they use their authority negatively.",Get new management.
17412501,11891,56059870,UNKNOWN,,,508,Los Angeles,2280,CA,1,196330,PR/Marketing,,0.05013669654726982,,0.05013669654726982,2017-10-17 22:17:58.55,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"The culture at Netflix is truly real and I mean that in the most positive way. Every person is willing to put down what they are doing and help and no one has an ego or any type of political agenda. It is an incredible collaborative work environment. I think a lot of the misconceptions about Netflix (cut throat, you get fired easily) are exactly that - misconceptions. The level of empathy and support is amazing and I never got that anywhere else I worked.","I wish there was more time in the day to learn and do incredible things. We move fast, but I like it.",
17461970,11891,534322,PREFER_NOT_TO_STATE,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2017-10-20 09:40:58.503,0,2017.0,3.0,1.0,4.0,2.0,4.0,1.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Pay is good, but matches the pay from other big tech companies, except that it can be all base salary. 
 
They provide free food and a lot of snacks. 
 
Your peers are mostly very good. 
 
There’s very little bureaucracy for expenses or computer assessories. 
 
Flexible hours.","No bonus. 
 
The culture document is mainly a PR document. The culture in much of the company doesn’t actually match the culture document. The document is interpreted differently by the different orgs, VP’s and managers. At most, it’s applied to some IC’s, but doesn’t apply to management. 
 
There's a lot of politics between teams and orgs when there are overlapping projects and services. And having overlapping projects on different teams happens often. Negative and deceptive politics exists between teams in different orgs. It’s more rare, but it appears to be accepted and ignored. 
 
There’s a large amount of internal team politics, as each engineer needs to make himself look better (and others worse) to keep their job, to get to the next pay level, to become a manager, etc. This will get worse as the company grows in size. Management is purposefully oblivious to all of this. 
 
HR is a weak org. Their main job is recruiting. They do very little to make the company culture adhere to the culture doc. 
 
Management is self-centered and arrogant. They won’t acknowledge real problems until it smacks them in the face. This creates the appearance of a kool-aid environment. Most employees will ignore the issues to get along and reduce friction. The environment will worsen over time. 
 
Management does not help with career growth. 
 
No official IC titles other than Senior Software Engineer. This practice is likely followed to reduce turnover so people don't realize that they’re not paid enough money or promoted high enough, as compared to others there. They are deciding your pay based on external info, so they’re probably privately assigning a title to you, anyway. As far as career growth, this becomes an obstacle. 
 
Many managers are technically deficient and some are just poor managers, regardless of their technical knowledge. Most are mainly people managers. 
 
Be aware which way the wind is blowing as far as trends within the company. If you have a skill set that might become obsolete in the company or a skill set less valued than the hot new areas, than you can either be fired or your pay will stagnate.",
17502773,11891,53509849,MALE,,,615,New York City,428,NY,1,36995,Production Assistant,production assistant,1.0,executive secretary,1.0,2017-10-23 10:10:08.483,0,2016.0,3.0,3.0,1.0,2.0,1.0,2.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Great projects
- Some great people","- no work life balance
- have to really try for overtime
- no support for work related injuries",
17553978,11891,63546024,MALE,,,0,,0,,1,0,,,,,,2017-10-25 13:28:37.453,0,2016.0,5.0,4.0,4.0,4.0,5.0,4.0,YES,,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"* Relaxed environment
* You can watch Netflix at work
* Managers are really kind!
* Free food and entertainment",* Work can get a little tedious.,
17591314,11891,49591196,FEMALE,,,508,Los Angeles,2280,CA,1,17167,Senior Manager,manager,1.0,branch manager,1.0,2017-10-27 09:29:39.687,0,2016.0,5.0,5.0,5.0,3.0,2.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Stunning colleagues. no politics. constant challenges on performance. can have start-up like experience. zero tolerance toward untransparency.  top of the market pay.,International expansion needs to be better handled.  no vacation policy means no vacation. infinite competition and high expectation. too fragmented org structure.,Keep the spirit
17658159,11891,63422701,FEMALE,,,0,,0,,1,0,,,,,,2017-10-31 16:24:07.46,1,,5.0,,,,,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Awesome culture and great talent,Nothing yet to post here,
17775522,11891,57156138,FEMALE,,,0,,0,,1,0,,,,,,2017-11-07 09:38:01.173,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"The interview process at Netflix was extremely enjoyable, I felt respected, inspired, and appreciated by all of the interviewers I spoke with. The process took 3 weeks in total and they were extremely accommodating when I shared that I had other offers I was considering within a deadline. I decided Netflix was the company I wanted to work for because of that great candidate experience during the interview process, highly intelligent people I interacted with along the way, unique and inspiring culture perspective and opportunity for my career. The culture at Netflix is like no other, it is a supportive environment where the best people can really grow, challenge one another, and bring new ideas to fruition. I am encouraged to share my experiences, opinions, feedback whenever possible and as a result you feel extremely valued as an employee. I look forward to coming in to work everyday and being surrounded by stunning colleagues!",I really don't have any cons!,
